path,rows,columns,card_columns,move_columns,damage_columns,energy_columns,hp_columns,effect_columns,has_move_related_column
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook33\move_features.csv,2,14,"[""move_name""]","[""move_index"", ""move_name"", ""estimated_hp_after_attack"", ""is_healing_move"", ""is_retreat_move"", ""is_status_move"", ""is_pass_move""]","[""damage"", ""damage_per_energy"", ""overkill_damage""]","[""energy_cost"", ""damage_per_energy""]","[""opponent_hp"", ""estimated_hp_after_attack""]",[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook29\move_frequency.csv,2,3,[],"[""Move""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook32\notebook32_move_counts.csv,2,2,[],"[""move""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook47\competitive_policy_test_evaluation.json,2,5,[],"[""legal_move_count""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\side_balanced_setup_summary.json,2,26,[],"[""original_multi_action_fraction"", ""minimum_multi_action_fraction""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\section7a_dry_run_report.json,2,9,[],"[""legal_moves_succeeded"", ""legal_move_count""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook33\sample_observations.csv,2,39,"[""player_prize_cards_remaining"", ""opponent_prize_cards_remaining"", ""move_name""]","[""move_index"", ""move_name"", ""estimated_hp_after_attack"", ""is_healing_move"", ""is_retreat_move"", ""is_status_move"", ""is_pass_move""]","[""player_damage_taken"", ""opponent_damage_taken"", ""damage"", ""damage_per_energy"", ""overkill_damage""]","[""player_attached_energy"", ""opponent_attached_energy"", ""battle_energy_advantage"", ""energy_cost"", ""damage_per_energy""]","[""player_current_hp"", ""player_maximum_hp"", ""player_current_hp_ratio"", ""opponent_hp"", ""opponent_maximum_hp"", ""opponent_hp_ratio"", ""battle_hp_advantage"", ""estimated_hp_after_attack""]",[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3b_supported_action_discovery_summary.json,2,21,"[""benchmark_cards""]","[""tabular_move_records_discovered"", ""unique_tabular_moves"", ""benchmark_moves"", ""recognized_move_keys"", ""recommended_action_source"", ""unsupported_custom_moves_allowed""]","[""damage_supported""]","[""energy_cost_detected""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4q_simulator_control_actions.csv,2,19,"[""card_name"", ""official_card_id"", ""printed_card_name"", ""action_name"", ""normalized_action_name""]","[""attack_order"", ""action_name"", ""normalized_action_name"", ""attack_effect_summary"", ""action_source"", ""is_control_action"", ""simulator_action_available"", ""action_availability_status""]","[""printed_damage"", ""base_damage"", ""variable_damage""]","[""energy_symbol_count""]",[],"[""attack_effect_summary""]",True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6b_comparison_by_action_state.csv,2,13,[],"[""action_state_type""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3a_routing_mode_summary.csv,2,11,[],"[""legal_routed_moves""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_masking_by_side.csv,2,10,[],"[""average_legal_move_count""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_root_cause_by_action_count.csv,2,11,[],"[""single_legal_move"", ""legal_move_count_recomputed"", ""average_legal_move_count""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4u_runtime_energy_probe.csv,2,9,"[""active_card""]","[""energy_extraction_status""]",[],"[""energy_value"", ""energy_observed"", ""energy_attribute"", ""energy_raw_type"", ""energy_extraction_status""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3a_routing_reason_summary.csv,2,8,[],"[""legal_routed_moves"", ""decision_fraction""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_raw_prediction_profile.csv,2,9,[],"[""raw_predicted_move"", ""prediction_fraction""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\analysis\section4b_policy_side_summary.csv,2,8,[],"[""average_selected_probability""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6b_routing_reason_summary.csv,2,7,[],"[""decision_fraction""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4g_combined_identifier_evidence.csv,2,9,"[""card_id"", ""card_name""]","[""attacks""]",[],[],"[""hp""]",[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section5\policy_evaluation\section5a_training_side_distribution.csv,2,6,[],"[""fraction""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_availability_by_side.csv,2,8,[],"[""one_printed_attack_states"", ""multi_printed_attack_states"", ""control_action_states"", ""multi_attack_rate""]",[],"[""average_acting_energy"", ""zero_energy_decisions""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3a_action_availability_by_side.csv,2,7,[],"[""single_action_decisions"", ""multi_action_decisions"", ""average_legal_move_count"", ""maximum_legal_move_count""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4va_runtime_state_energy_probe.csv,2,6,"[""active_card""]","[""energy_extraction_status""]",[],"[""energy_value"", ""energy_observed"", ""energy_attribute"", ""energy_extraction_status""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6e_tournament_replay_routing_summary.csv,2,5,[],"[""decision_fraction""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section4_side_allocation.csv,2,5,[],"[""allocation_fraction""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section4b_final_side_allocation.csv,2,5,[],"[""allocation_fraction""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section1\environment_and_handoff\section1c_side_profile.csv,2,3,[],"[""fraction""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook34\policy_class_distribution.csv,2,3,"[""move_name""]","[""move_name""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\models\notebook53\legality_aware_policy_adapter_metadata.json,1,11,"[""adapter_name"", ""encoded_feature_names_file""]","[""single_action_direct_routing"", ""multi_action_model_routing""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4g_parsed_card_objects.csv,1,12,"[""card_id"", ""card_name""]","[""attacks""]",[],[],"[""hp""]","[""text_source_index""]",True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6d_battle_runner_summary.json,1,15,"[""ready_for_full_tournament_replay""]","[""selected_move"", ""selected_move_legal""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6d_battle_runner_history.csv,1,12,"[""active_card""]","[""legal_moves"", ""selected_move""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_selected_move_profile.csv,1,11,"[""active_card""]","[""selected_move""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_multi_action_move_choice_profile.csv,1,8,[],"[""legal_moves"", ""selected_move""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section1\section1b_notebook53_handoff_summary.json,1,32,"[""tournament_battles"", ""tournament_player_wins"", ""tournament_opponent_wins"", ""tournament_draws"", ""tournament_policy_decisions""]","[""single_action_direct_decisions"", ""multi_action_model_decisions""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section2\dataset_splits\section2a_split_summary.json,1,28,"[""section_name""]","[""train_fraction_target"", ""validation_fraction_target"", ""test_fraction_target""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_fallback_decisions.csv,1,37,"[""condition_name"", ""player_card"", ""opponent_card""]","[""legal_moves"", ""selected_move"", ""raw_predicted_move"", ""selected_probability"", ""masking_changed_action"", ""legal_move_list"", ""legal_move_count_recomputed"", ""normalized_selected_move"", ""normalized_legal_moves"", ""masking_changed_action_recomputed"", ""masking_changed_action_stored"", ""selected_probability_numeric"", ""selected_masked_probability_numeric"", ""raw_to_selected_probability_gap"", ""masked_probability_gain""]",[],"[""starting_player_energy"", ""starting_opponent_energy""]","[""starting_player_hp"", ""starting_opponent_hp""]",[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_energy_evidence_recovery_summary.json,1,19,"[""tournament_move_sets_modified""]","[""attack_state_energy_observation_rate"", ""tournament_move_sets_modified""]",[],"[""energy_columns_discovered"", ""decisions_with_observed_energy"", ""decisions_with_unknown_energy"", ""decision_energy_observation_rate"", ""attack_state_energy_observation_rate"", ""confirmed_energy_ready_but_not_legal"", ""confirmed_legal_with_insufficient_energy"", ""legal_with_unknown_energy""]",[],"[""repaired_diagnosis_text""]",True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3a_action_availability_summary.json,1,18,[],"[""player_multi_action_decisions"", ""repeated_single_move_scenarios"", ""one_attack_swing_candidates"", ""ready_for_action_generation_design""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook47\competitive_policy_training_summary.json,1,15,[],"[""baseline_multi_action_accuracy"", ""best_multi_action_accuracy"", ""variable_action""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_strategic_root_cause_summary.json,1,17,[],"[""one_attack_swing_candidates"", ""unique_player_selected_moves"", ""player_quick_attack_decisions""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6b_frozen_benchmark_summary.json,1,19,"[""ready_for_tournament_replay""]","[""single_action_decisions"", ""multi_action_decisions""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_action_availability_gap_summary.json,1,19,"[""tournament_move_sets_modified""]","[""player_multi_attack_states"", ""opponent_multi_attack_states"", ""dominant_availability_gap"", ""verified_missing_attacks"", ""unverified_actions_added"", ""tournament_move_sets_modified""]",[],"[""player_average_energy"", ""opponent_average_energy"", ""player_energy_ready_but_not_legal"", ""player_legal_without_energy_ready""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_production_adapter_instantiation_summary.json,1,19,"[""policy_agent_name"", ""tournament_move_sets_modified""]","[""tournament_move_sets_modified""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook46\actor_perspective_dataset_audit.json,1,20,"[""selected_name_failures""]","[""move_dimension_failures"", ""single_legal_move_rate"", ""multi_legal_move_rate"", ""selected_move_entropy_bits"", ""recommended_action""]","[""player_zero_damage_rate"", ""opponent_zero_damage_rate"", ""player_average_damage"", ""opponent_average_damage""]",[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4l_pdf_link_structure_summary.json,1,20,"[""named_destination_count"", ""tournament_move_sets_modified""]","[""actionable_annotations"", ""action_destination_count"", ""javascript_action_count"", ""action_type_counts"", ""external_actions_executed"", ""tournament_move_sets_modified"", ""safe_to_expand_actions""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section4\section4a_dataset_discovery_summary.json,1,17,"[""has_card_context""]","[""legal_moves_column"", ""legal_move_count_column"", ""has_explicit_legal_moves"", ""has_legal_move_count""]",[],[],[],"[""has_card_context"", ""has_side_context"", ""has_turn_context""]",True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_strategic_opportunity_summary.json,1,18,"[""principal_opportunity_card""]","[""single_action_decisions"", ""multi_action_decisions"", ""multi_action_loss_decisions"", ""multi_action_win_decisions"", ""multi_action_draw_decisions"", ""average_multi_action_confidence"", ""principal_selected_move""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section2\dataset_splits\section2b_validation_summary.json,1,19,"[""section_name""]","[""full_player_fraction"", ""full_opponent_fraction"", ""maximum_allowed_side_fraction_drift""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3a_legality_aware_routing_summary.json,1,15,[],"[""single_action_direct_decisions"", ""multi_action_model_decisions"", ""routed_legal_move_rate""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6e_tournament_replay_summary.json,1,19,[],"[""single_action_direct_decisions""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section4\section4b_legality_aware_dataset_summary.json,1,17,"[""active_card_compatibility_flag_count""]","[""legal_action_flag_count"", ""single_action_training_rows"", ""multi_action_training_rows""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4u_sample_instrumentation_record.csv,1,22,"[""active_card"", ""defending_card""]","[""legal_moves"", ""legal_move_count"", ""selected_move"", ""selected_move_is_control_action"", ""selected_attack_energy_ready""]",[],"[""acting_energy"", ""acting_energy_observed"", ""acting_energy_attribute"", ""defending_energy"", ""defending_energy_observed"", ""defending_energy_attribute"", ""verified_energy_requirement"", ""selected_attack_energy_ready"", ""energy_validation_status""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook46\actor_relative_search_expert_summary.json,1,18,[],"[""move_dimension""]","[""player_zero_damage_rate"", ""opponent_zero_damage_rate"", ""player_average_damage"", ""opponent_average_damage""]",[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4t_energy_instrumentation_design_summary.json,1,15,"[""tournament_move_sets_modified""]","[""verified_attack_requirements"", ""tournament_move_sets_modified""]",[],"[""source_energy_references"", ""energy_state_attributes""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_repaired_energy_diagnosis.csv,1,12,[],"[""attack_state_energy_observation_rate"", ""observed_attack_states"", ""unknown_attack_states""]",[],"[""decision_energy_observation_rate"", ""attack_state_energy_observation_rate"", ""confirmed_energy_ready_but_not_legal"", ""confirmed_legal_with_insufficient_energy"", ""legal_with_unknown_energy""]",[],"[""repaired_diagnosis_text""]",True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook34\policy_dataset_fitness.json,1,13,"[""dataset_name"", ""pokemon_determines_move""]","[""actor_determines_move"", ""pokemon_determines_move""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_legality_aware_feature_summary.json,1,16,"[""active_card_compatibility_flag_count"", ""unique_active_cards""]","[""legal_action_flag_count"", ""unique_legal_move_signatures"", ""single_action_states"", ""multi_action_states""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook51\section6\section6c_simulator_binding_summary.json,1,13,"[""package_name"", ""pokemon_state_class""]","[""apply_move_callable""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook47\dataset_split_summary.json,1,16,[],"[""move_dimension""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook45\final_submission_readiness.json,1,12,[],"[""legal_action_validation""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook29\replay_analysis_summary.json,1,15,[],"[""unique_moves"", ""move_diversity""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4c_candidate_provenance_repair_summary.json,1,11,"[""trusted_card_metadata_candidates"", ""tournament_move_sets_modified"", ""safe_to_run_candidate_tournament_replay""]","[""tournament_move_sets_modified""]",[],[],[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook39\dataset_loader_manifest.json,1,16,"[""name""]","[""action_mask_dimension""]",[],[],[],[],True
